Saturn fpa (deg),Saturn v1 max,Saturn v1x max,Saturn v1y max,Titan max fpa,Titan v1 max magnitude,Titan v1x max,Titan v1y max,vp max,rp max,max semimajor axis,max eccentricity,max energy,max momentum,Saturn v1 min,Saturn v1x min,Saturn v1y min,Titan min fpa,Titan v1 min magnitude,Titan v1x min,Titan v1y min,vp min,rp min,min semimajor axis,min eccentricity,min energy,min momentum
26.0,3.6100000000000927,1.58251983990861,3.2446465071400765,145.76274601129222,2.8127633939704597,1.58251983990861,-2.3253534928599238,16.43374749317619,236925.61968503083,756724.252544973,0.686906268844674,-25.062630061368168,3893575.808568091,2.0700000000001255,0.9074282738534453,1.8605036758393887,166.2540761950424,3.8188727461319965,0.9074282738534453,-3.709496324160612,32.1538902906346,69434.97010243741,646302.919698409,0.8925659037176583,-29.34459898285786,2232604.411007266
27.0,3.650000000000092,1.6570653240493873,3.252173813287625,144.43818297047414,2.8492426572646514,1.6570653240493873,-2.3178261867123755,16.400075801430965,237962.83768424002,761128.8134597639,0.6873553681372757,-24.917595635081796,3902608.575945149,2.090000000000125,0.9488401444557095,1.8622036355538003,165.64582242377895,3.827277295928685,0.9488401444557095,-3.7077963644462,32.123733099056714,69563.65736739914,647215.1475093513,0.8925184961521717,-29.30323876532259,2234644.3626645603
28.0,3.680000000000091,1.727655351052121,3.249247141720932,143.33462219251743,2.893213929392276,1.727655351052121,-2.3207528582790684,16.437984983389903,237200.3973726123,764505.9599533726,0.6897337499015976,-24.807524065812004,3899096.570065119,2.1100000000001247,0.9905849974782881,1.863019420932446,165.03890657839673,3.837051426657334,0.9905849974782881,-3.7069805790675545,32.11073864393475,69622.294582165,648141.711554146,0.8925816787578427,-29.261347729840736,2235623.305118935
29.0,3.7200000000000903,1.8034917873164176,3.253585310558631,142.09673276771622,2.9357042835370053,1.8034917873164176,-2.3164146894413693,16.428266144100927,237657.60418194323,769092.0477687268,0.6909893882384686,-24.659597059964796,3904302.372670357,2.1300000000001242,1.032644491124758,1.8629399762070216,164.43420591184122,3.8482007048819984,1.032644491124758,-3.7070600237929785,32.11507366868468,69609.92817613503,649082.7486856338,0.8927564654628515,-29.218924764838334,2235527.9714484257
30.0,3.7600000000000895,1.8800000000000445,3.256255518229567,140.90490892926593,2.981243620860814,1.8800000000000445,-2.313744481770433,16.43104736513724,237812.38864701203,773785.5243820081,0.6926636888988801,-24.510021708078597,3907506.6218754803,2.150000000000124,1.0750000000000617,1.8619546181366504,163.83258965982458,3.8607286299296213,1.0750000000000617,-3.70804538186335,32.13694379072565,69525.7631314894,650038.4096223358,0.8930436077279141,-29.175968249351172,2234345.5417639804
31.0,3.8000000000000886,1.9571446846582514,3.2572357426681027,139.76089423334398,3.0297349433041187,1.9571446846582514,-2.3127642573318976,16.44637525925894,237662.27083996657,778589.3274761,0.6947527246354889,-24.358797803559895,3908682.8912017234,2.1700000000001234,1.1176326225548812,1.8600530425236896,163.23491503679878,3.8746366418396754,1.1176326225548812,-3.7099469574763106,32.176595280107996,69369.16822919171,651008.8596654271,0.8934435880567854,-29.132476030736257,2232063.6510284273
32.0,3.840000000000088,2.0348899746555533,3.2565046892407503,138.66598620818647,3.081077370313624,2.0348899746555533,-2.31349531075925,16.47431501123956,237205.95511393397,783506.5189786466,0.6972508213165247,-24.20592495480804,3907805.6270889,2.2000000000001227,1.1658223813131159,1.8657058115442413,162.53007120221116,3.8834182442015814,1.1658223813131159,-3.704294188455759,32.071735827309524,69807.47739717537,652458.6904917497,0.8930085867282074,-29.067740649919074,2238846.9738530894
33.0,3.8900000000000867,2.1186458462085027,3.2624285093077723,137.44409045974754,3.1326580417134733,2.1186458462085027,-2.307571490692228,16.45997409291622,237844.49410853966,789808.6982968953,0.698858097383055,-24.01277681658391,3914914.211169327,2.2200000000001223,1.2090986577334268,1.861848660838944,161.94066110694502,3.9002956193415277,1.2090986577334268,-3.7081513391610565,32.149080008118624,69495.56231290365,653465.3493829827,0.8936507308635063,-29.022961994706634,2234218.3930067327
34.0,3.930000000000086,2.1976281106400832,3.258117660141385,136.451351535981,3.1897287135469132,2.1976281106400832,-2.3118823398586152,16.514146613304593,236751.0282983552,794992.4284527834,0.7021971281423136,-23.856202048251845,3909741.1921696626,2.2500000000001217,1.2581840328092486,1.8653345382489448,161.24140840732744,3.9124893921782466,1.2581840328092486,-3.7046654617510555,32.0862391441674,69762.03835673362,654967.3173534996,0.8934877565515508,-28.95640667481416,2238401.445898734
35.0,3.980000000000085,2.282834216677212,3.260225136270257,135.33609820504472,3.247520897846542,2.282834216677212,-2.3097748637297433,16.527946188094372,236706.37107606544,801637.6435178551,0.7047214873327076,-23.658444876382077,3912270.163524308,2.280000000000121,1.3077542748804545,1.8676666609790005,160.54553916684978,3.9265116065910832,1.3077542748804545,-3.702333339021,32.04586658793319,69937.25655772156,656500.5538874523,0.8934696153055931,-28.888779891648596,2241199.9931748006
36.0,4.0400000000000835,2.3746524192616407,3.268428657274855,134.1046415629458,3.3069933108427647,2.3746524192616407,-2.301571342725145,16.504315616909935,237641.74654484433,809868.6663073973,0.7065675504790502,-23.417994532957238,3922114.3887298265,2.3000000000001206,1.3519060802727592,1.8607390870624767,159.9748316106051,3.947944600690917,1.3519060802727592,-3.7092609129375234,32.182448577009346,69382.13228654432,657566.4898048041,0.894486514501157,-28.841950272785084,2232886.9044749723
37.0,4.0900000000000825,2.461423444691927,3.2664192360934936,133.10274800428775,3.371214871514297,2.461423444691927,-2.3035807639065067,16.54834408809882,236863.76488455728,816963.6153591076,0.7100681591793528,-23.214620141514445,3919703.083312192,2.33000000000012,1.4022290039443446,1.8608207384102882,159.29125559169557,3.9653823238257813,1.4022290039443446,-3.7091792615897123,32.18544041384624,69378.72706976262,659153.8454015804,0.8947457751270577,-28.772493906100976,2232984.8860923457
38.0,4.150000000000081,2.554995122601532,3.2702446274679597,131.99043065828334,3.4375681593253686,2.554995122601532,-2.2997553725320405,16.557034721934137,237016.689212036,825755.772276193,0.7129699880163111,-22.967444657058422,3924293.552961552,2.370000000000119,1.4591176965218835,1.8675854860480248,158.49065201816344,3.979559986408745,1.4591176965218835,-3.7024145139519753,32.06126087207708,69900.63778837405,661292.0313775209,0.894296869655656,-28.67946247665111,2241102.5832576295
39.0,4.21000000000008,2.6494388463198657,3.2717844977339094,130.9395073110303,3.507323865177683,2.6494388463198657,-2.298215502266091,16.58244068475006,236764.9896611024,834873.899197169,0.7164062861603647,-22.716604289866524,3926141.3972806917,2.4000000000001185,1.5103689385196843,1.8651503074968223,157.82058108224072,4.0008905976652205,1.5103689385196843,-3.7048496925031777,32.11280780585609,69697.43606748806,662954.6589905643,0.8948684723422692,-28.60753709594178,2238180.3689961866
40.0,4.280000000000078,2.7511309694584383,3.278670216549286,129.78984302468166,3.5803510704456936,2.7511309694584383,-2.2913297834507143,16.57676259128649,237344.5501311123,845935.9105929288,0.7194296315370344,-22.419547110497774,3934404.2598591433,2.430000000000118,1.561973891538366,1.8614879967792068,157.15984811411866,4.024030779688472,1.561973891538366,-3.708512003220793,32.18820172536728,69397.6512013288,664650.8801199252,0.8955878141787653,-28.534529280361426,2233785.596135048
41.0,4.350000000000077,2.853856776108757,3.2829866739691163,128.7078607573555,3.6571749277255954,2.853856776108757,-2.287013326030884,16.58997680441204,237467.72254167483,857487.7636342874,0.7230657595214931,-22.11751677903669,3939584.0087629394,2.470000000000117,1.6204658016066298,1.8641326631503352,156.38166864569732,4.0446708311685695,1.6204658016066298,-3.705867336849665,32.14363755980294,69592.59640787575,666932.9272361258,0.8956527807132295,-28.436892565187918,2236959.195780402
42.0,4.420000000000075,2.957557280106204,3.2847001286101385,127.69320578110795,3.737611612685797,2.957557280106204,-2.285299871389862,16.62200961459439,237133.79102315902,869557.705718335,0.727293784571474,-21.810513408460622,3941640.154332166,2.510000000000116,1.6795178219608118,1.8652935119483458,155.61297614571188,4.06763202329021,1.6795178219608118,-3.7047064880516545,32.127854138494584,69670.14369179707,669273.6653354988,0.8959018600307959,-28.337436511106148,2238352.214338015
43.0,4.500000000000074,3.0689926202812936,3.291091657286321,126.59606845684537,3.8225827574862326,3.0689926202812936,-2.278908342713679,16.62857512969446,237501.40694202407,884017.0326965011,0.7313384265712869,-21.45377215431006,3949309.988743585,2.5500000000001153,1.7390958181594498,1.864951939128969,154.85532048265483,4.092900609360539,1.7390958181594498,-3.7050480608710314,32.14109002623562,69628.70036853172,671674.2026383451,0.8963356042333779,-28.236159622482546,2237942.326954763
44.0,4.580000000000072,3.1815353367022574,3.294576285551074,125.57222655447309,3.9114856741347905,3.1815353367022574,-2.275423714448926,16.656143182195347,237359.36341417805,899241.6257659052,0.7360449554233953,-21.09054947700696,3953491.542661289,2.5900000000001144,1.7991651794888823,1.8630900828771888,154.11017649376956,4.120458284796572,1.7991651794888823,-3.7069099171228115,32.18369884865275,69467.09605897944,674135.7223091254,0.8969538421417086,-28.133058926231115,2235708.099452627
45.0,4.67000000000007,3.302188668141227,3.302188668141227,124.47972514592743,4.005922894528474,3.302188668141227,-2.2678113318587734,16.66288604936745,237811.52856889993,917343.481743987,0.7407606493079453,-20.674371571207075,3962626.401769472,2.6400000000001134,1.8667619023325657,1.8667619023325657,153.24782572710836,4.14714026866898,1.8667619023325657,-3.703238097667435,32.121691144796785,69738.36690917634,677271.2469318984,0.8970303741298665,-28.0028128846684,2240114.282799079
46.0,4.760000000000068,3.424057449612029,3.306573843384874,123.46614963203908,4.104542286868678,3.424057449612029,-2.263426156615126,16.692786056277836,237700.80073419516,936567.718921662,0.7462000921749927,-20.250003941878703,3967888.6120618493,2.6900000000001123,1.9350240629110524,1.8686310165347806,152.40005931850456,4.176655417412736,1.9350240629110524,-3.70136898346522,32.09463614214135,69867.03977296212,680503.6138921637,0.8973303912769027,-27.869800560685007,2242357.219841737
47.0,4.850000000000066,3.547065452853025,3.307692046303163,122.52961137022875,4.207102400011605,3.547065452853025,-2.2623079536968373,16.74564288802654,237030.6402749023,957010.259866271,0.752321735497356,-19.8174468920011,3969230.4555637953,2.7400000000001112,2.0039091424366084,1.8686755065713216,151.56874123359935,4.208973135670515,2.0039091424366084,-3.701324493428679,32.10272746412626,69851.093194228,683835.2035408737,0.8978539086134472,-27.73402115275337,2242410.607885586
48.0,4.960000000000064,3.685998334367923,3.3188878075399795,121.41323895582703,4.319038066978024,3.685998334367923,-2.251112192460021,16.745587421343423,237833.7211372943,983788.5311945439,0.7582471094184134,-19.278025102581296,3982665.369047975,2.79000000000011,2.073374063082012,1.8668743917412882,150.75560585132268,4.24405693599917,2.073374063082012,-3.703125608258712,32.146329865214526,69689.11472888588,687268.5570289459,0.8985998791649206,-27.59547167702192,2240249.2700895458
49.0,5.070000000000062,3.8263775717295005,3.326219276981912,120.38728074000122,4.435731873594494,3.8263775717295005,-2.243780723018088,16.773163276637874,237967.22577295333,1012768.2690923121,0.7650328974206211,-18.726396332497387,3991463.1323782946,2.850000000000109,2.1509223036349825,1.8697682326230172,149.83082261227162,4.2799745196181025,2.1509223036349825,-3.700231767376983,32.10207059830104,69893.36940983386,691498.9847904778,0.8989248416163453,-27.42664908719496,2243721.879147621
50.0,5.180000000000059,3.9681102153563517,3.329639818176312,119.44869121900909,4.55687529185477,3.9681102153563517,-2.2403601818236885,16.82791518166176,237436.88619049787,1044208.4189122079,0.7726154262978985,-18.1625618569108,3995567.781811574,2.9100000000001076,2.2291893294763083,1.8705119441878988,148.92822116952718,4.319200961028258,2.2291893294763083,-3.6994880558121013,32.09923950956006,69927.33682544003,695881.7601303288,0.8995126171832071,-27.25391163643667,2244614.3330254783
51.0,5.300000000000057,4.11887359572199,3.3353980725641743,118.48104561357377,4.6859967425976405,4.11887359572199,-2.234601927435826,16.875785929998692,237172.8169389809,1081658.6768103065,0.7807322938152933,-17.533719653529886,4002477.687077009,2.9700000000001063,2.3081235055272864,1.8690815614180842,148.04976289375963,4.361677590767476,2.3081235055272864,-3.7009184385819163,32.13815374619364,69789.25707477344,700421.760104124,0.9003610952001282,-27.07725699038906,2242897.873701701
52.0,5.440000000000054,4.28677849962061,3.3491984257716143,117.38679437222349,4.827880439375524,4.28677849962061,-2.220801574228386,16.888236152056855,237978.55943863324,1130106.3999415627,0.789419333037191,-16.782048133680775,4019038.110925937,3.040000000000105,2.3955526909645175,1.8716108849900657,147.06771225262167,4.406444682645104,2.3955526909645175,-3.6983891150099346,32.10372226023236,69958.64977221565,705897.3922049059,0.9008940243373101,-26.867219243805835,2245933.061988079
53.0,5.580000000000051,4.4563861460639345,3.3581278291884606,116.39693503914984,4.975113665318725,4.4563861460639345,-2.2118721708115396,16.934588689229635,237959.9214942296,1184555.637623981,0.7991146097860485,-16.010645171586532,4029753.3950261525,3.1100000000001033,2.4837564362471634,1.8716447220029326,146.1153202449707,4.454983478856906,2.4837564362471634,-3.6983552779970674,32.1172224069391,69930.507624416,711599.8321615576,0.9017277626218728,-26.651917472198306,2245973.666403519
54.0,5.7300000000000475,4.635667377768487,3.368009495635899,115.40820720263027,5.132073091706375,4.635667377768487,-2.2019905043641015,16.984831983016356,237954.15808672155,1250824.8816369718,0.8097622124567049,-15.162394255524873,4041611.3947630785,3.180000000000102,2.5726740421124155,1.8691571022901246,145.19455922664562,4.507204219967036,2.5726740421124155,-3.700842897709876,32.17907425852689,69703.32660063384,717538.1291145914,0.902857668781108,-26.431348008505893,2242988.522748149
55.0,5.890000000000044,4.824805540862198,3.3783652101076864,114.42959749800926,5.299246319940308,4.824805540862198,-2.191634789892314,17.042422723589024,237879.22162720948,1332522.3098298146,0.8214819970574521,-14.232782340749111,4054038.252129224,3.2600000000001,2.6704356643821954,1.8698591825044675,144.18156775057554,4.563142415803049,2.6704356643821954,-3.700140817495533,32.18255952949809,69721.95660661161,724599.128653606,0.9037785806668529,-26.173782509565285,2243831.019005361
56.0,6.0600000000000405,5.0239676896835865,3.388708995032748,113.46937483877885,5.477068722896918,5.0239676896835865,-2.1812910049672523,17.11069953508497,237655.4380901356,1434932.640843842,0.834378679998263,-13.216996714805333,4066450.794039298,3.3500000000000982,2.7772758680594714,1.8732962266270567,143.08303341807138,4.623730099754445,2.7772758680594714,-3.6967037733729438,32.136691767189525,69949.80965176865,732916.5297731622,0.9045596506420477,-25.876752985595544,2247955.471952468
57.0,6.250000000000036,5.241691049658931,3.403993968843939,112.45171445843599,5.671587713072855,5.241691049658931,-2.166006031156061,17.16834579332914,237925.82068098235,1574215.290550683,0.8488606849970612,-12.047589750805685,4084792.762612727,3.4400000000000963,2.8850267537323395,1.8735582804517457,142.02840519542198,4.689036228882031,2.8850267537323395,-3.696441719548255,32.15173440648969,69926.86329507285,741675.3652440023,0.9057176945980029,-25.571160764872616,2248269.9365420947
58.0,6.450000000000032,5.469910220208975,3.4179792543041887,111.4761099668123,5.878019318363266,5.469910220208975,-2.1520207456958116,17.245954292818517,237828.24861555998,1759718.8005427439,0.8648487198396656,-10.77757423183212,4101575.105165026,3.5300000000000944,2.9936097794322643,1.8706150027432633,141.01958454213496,4.758902065544186,2.9936097794322643,-3.699384997256737,32.22809020301081,69651.59862566751,750900.6774709085,0.9072425945062941,-25.25700211628157,2244738.003291916
59.0,6.6700000000000275,5.717305895683113,3.435303959650075,110.47434796664814,6.102828351633244,5.717305895683113,-2.134696040349925,17.324979693053876,237943.41030211278,2031787.2753145467,0.8828896050324578,-9.334392547105551,4122364.7515800903,3.640000000000092,3.1200889745557676,1.8747385926726445,139.82397021966986,4.836311825929694,3.1200889745557676,-3.6952614073273558,32.17568390356614,69918.83429579048,762795.6659753553,0.9083387105950738,-24.863145985169695,2249686.311207174
60.0,6.900000000000023,5.975575286112646,3.450000000000012,109.53354290223089,6.340496825959318,5.975575286112646,-2.119999999999988,17.432271942163855,237490.5585304975,2439678.4272303004,0.9026549745737951,-7.773770423313948,4140000.0000000144,3.7500000000000897,3.2475952641917223,1.8750000000000453,138.68723857444766,4.919339386543703,3.2475952641917223,-3.694999999999955,32.19727047575719,69881.70011784641,775474.8660365423,0.9098852803895344,-24.456627584763396,2250000.0000000545
61.0,7.160000000000017,6.262277103118088,3.471236880963782,108.52825509147729,6.6046136257970245,6.262277103118088,-2.098763119036218,17.53381793268511,237568.5816488138,3189632.465612452,0.9255185090413864,-5.945982869332994,4165484.2571565383,3.870000000000087,3.384778266629538,1.876213230353367,137.49960962184682,5.010068324271054,3.384778266629538,-3.6937867696466333,32.204184684278026,69911.90426016881,790246.182454947,0.9115314875131908,-23.999483225698782,2251455.87642404
62.0,7.450000000000011,6.577959566799015,3.497563142754892,107.48743517653769,6.896705488108846,6.577959566799015,-2.0724368572451084,17.641023832905837,237915.65677027524,4954947.954690022,0.951984226888785,-3.827588134815528,4197075.77130587,4.000000000000084,3.531790371435782,1.877886251143603,136.27138248433346,5.109329423932356,3.531790371435782,-3.6921137488563973,32.20601113179433,69970.27642295217,807453.4741473639,0.9133445100389991,-23.488040620577863,2253463.501372324
63.0,7.760000000000004,6.914210627701737,3.522966277978885,106.49200987901958,7.21087065917253,6.914210627701737,-2.047033722021115,17.77926898264024,237780.27868876222,12901555.01137492,0.981569641916876,-1.4700165974782635,4227559.533574662,4.130000000000082,3.679856944898032,1.8749807639243654,135.11779642761397,5.214835979192753,3.679856944898032,-3.695019236075635,32.294956221542144,69669.60726853085,826058.2194921419,0.9156601730670224,-22.959035516479616,2249976.916709238
64.0,7.930000000000001,7.127436787152395,3.4762831940373844,106.37038955450889,7.428593757799894,7.127436787152395,-2.093716805962616,18.170750286401933,229574.44063092044,140470933.86838055,0.9983656801139656,-0.13501369626951032,4171539.8328448613,4.280000000000078,3.8468385181605056,1.8762285082572858,133.83711128026448,5.333114888881966,3.8468385181605056,-3.6937714917427145,32.312338271678556,69678.4674318088,849392.8489735221,0.9179667364565005,-22.32830194287544,2251474.209908743
65.0,7.930000000000001,7.1870207512006345,3.3513628156037467,107.15548533681049,7.52167655740223,7.1870207512006345,-2.2186371843962536,18.849461154120146,213355.4559380834,143641531.15910757,0.9985146673513126,-0.13203354104456366,4021635.3787244954,4.450000000000075,4.03306965231316,1.8806512647461442,132.45147604553108,5.465980690665548,4.03306965231316,-3.689348735253856,32.2775615683166,69917.96802614148,878573.6091433088,0.9204187704951461,-21.58669439034611,2256781.517695373
66.0,7.930000000000001,7.244415479105825,3.225421579591096,107.93362532983946,7.6143682340267205,7.244415479105825,-2.3445784204089044,19.586883257456094,197607.03347409487,147394459.76927638,0.9986593320143552,-0.12867172911171565,3870505.8955093147,4.620000000000071,4.220580014308881,1.879123291010226,131.16953799065232,5.606769706180801,4.220580014308881,-3.6908767089897743,32.355810092357174,69692.21116008826,911131.4764322607,0.9235102584393377,-20.815327414945273,2254947.9492122713
67.0,7.930000000000001,7.299603487877853,3.0984978489199406,108.70508923064017,7.706655173486866,7.299603487877853,-2.4715021510800597,20.390650438382487,182348.151665871,151893474.7006103,0.9987994997676807,-0.12486053161521227,3718197.4187039286,4.820000000000067,4.436833393640824,1.8833240393183255,129.72404075220797,5.768628103977106,4.436833393640824,-3.686675960681675,32.33844002322963,69885.52464369262,954398.1977590417,0.9267752969276492,-19.871684632820575,2259988.8471819903
68.0,7.930000000000001,7.352567966714624,2.970630285788182,109.47014268272719,7.798524130649315,7.352567966714624,-2.5993697142118184,21.269785718192978,167597.19116007484,157368515.71970978,0.9989350017670714,-0.12051648268564463,3564756.3429458183,5.030000000000062,4.6637347884709985,1.8842711648820605,128.31916051305217,5.944326641699165,4.6637347884709985,-3.68572883511794,32.38729701051923,69815.19319516138,1006805.3844324184,0.9306567145203346,-18.837304898495063,2261125.3978584725
69.0,7.930000000000001,7.4032927821228105,2.841857839894232,110.2290381208794,7.889962209261732,7.4032927821228105,-2.7281421601057683,22.23503202978111,153371.9134429621,164152612.6235699,0.9990656748559057,-0.11553577915626079,3410229.4078730782,5.270000000000057,4.919968847640306,1.8885990941037536,126.80592789289162,6.144819451512371,4.919968847640306,-3.681400905896247,32.38670009373334,69976.83945463235,1077487.109567765,0.9350555205410266,-17.601602684238173,2266318.9129245044
70.0,7.930000000000001,7.451762482832254,2.7122197365725538,110.98201555840673,7.980956843297785,7.451762482832254,-2.8577802634274465,23.299282171037884,139689.44021514818,172746516.76766306,0.9991913617546163,-0.1097880313587325,3254663.6838870645,5.530000000000052,5.196500192946122,1.8913713925909663,125.29486894014022,6.366782757919199,5.196500192946122,-3.678628607409034,32.42553376839791,69995.63021291472,1170880.6508265513,0.9402196712675172,-16.19763721145432,2269645.6711091595
71.0,7.930000000000001,7.4979623045025825,2.581755464845253,111.7293033211622,8.071495779694361,7.4979623045025825,-2.988244535154747,24.478144534467347,126566.23354159469,183938819.31779718,0.9993119112430371,-0.10310765324220483,3098106.557814304,5.810000000000046,5.493462924232073,1.8915509773960957,123.80645357749705,6.61128747762552,5.493462924232073,-3.6784490226039046,32.523007043969386,69792.47551761074,1298147.67673966,0.9462368752275574,-14.609662937295752,2269861.172875315
72.0,7.930000000000001,7.541878174220568,2.4505047653933336,112.47111873224198,8.161567062367268,7.541878174220568,-3.1194952346066667,25.790697414833918,114018.07679619649,199046376.64866772,0.9994271783354416,-0.09528181481783804,2940605.7184719997,6.140000000000039,5.839487010052279,1.8973643454621894,122.1670688611182,6.898395551978132,5.839487010052279,-3.672635654537811,32.54230033196423,69965.46621869368,1500645.0533629956,0.9533764056584209,-12.638231777393116,2276837.214554627
73.0,7.930000000000001,7.583496714786872,2.318507618451303,113.20766875100732,8.251159017401887,7.583496714786872,-3.2514923815486974,27.260509544570574,102060.05641944027,220443727.54595202,0.9995370244481183,-0.0860332938983106,2782209.142141563,6.500000000000031,6.21598091375976,1.900416080697798,120.55533843803065,7.218328397976012,6.21598091375976,-3.669583919302202,32.63035342911181,69888.89353563562,1830136.0394293405,0.9618121866189642,-10.362890840570344,2280499.296837358
74.0,7.930000000000001,7.622805248790869,2.1858042316288033,113.93915056978211,8.340260239324378,7.622805248790869,-3.384195768371197,28.917043331545358,90706.54450668523,252888165.73635688,0.9996413175593148,-0.07499560109812364,2622965.0779545642,6.910000000000022,6.642318318933805,1.9046541286954703,118.89067183947442,7.586511253951501,6.642318318933805,-3.66534587130453,32.72620312987971,69839.6005599494,2490953.8826366537,0.9719627083235982,-7.613749950250053,2285584.9544345643
75.0,7.930000000000001,7.659791802472312,2.0524350276629897,114.6657521713167,8.428859578367307,7.659791802472312,-3.5175649723370106,30.797619393572006,79971.18224370426,307501474.1316256,0.9997399323613991,-0.06167612709356263,2462922.0331955873,7.390000000000012,7.138191856276227,1.9126727433076314,117.12880729138475,8.020587611861938,7.138191856276227,-3.657327256692369,32.79733085145199,69981.52692256497,4535018.832816637,0.9845686358750796,-4.182011298996258,2295207.2919691578
76.0,7.930000000000001,7.694445109368653,1.9184406321053649,115.38765284986968,8.516946128651176,7.694445109368653,-3.6515593678946354,32.95022303798926,69866.86420520574,417740110.17662984,0.9998327504050889,-0.04540023698461937,2302128.7585264375,7.930000000000001,7.694445109368653,1.9184406321053649,115.38765284986968,8.516946128651176,7.694445109368653,-3.6515593678946354,32.95022303798926,69866.86420520574,417740110.17662984,0.9998327504050889,-0.04540023698461937,2302128.7585264375
77.0,7.930000000000001,7.726754613746916,1.7838618609468488,116.10502369853783,8.604509217210015,7.726754613746916,-3.7861381390531514,35.437606041298125,60405.72353114303,751878276.019517,0.999919660235629,-0.02522416274666739,2140634.2331362185,7.930000000000001,7.726754613746916,1.7838618609468488,116.10502369853783,8.604509217210015,7.726754613746916,-3.7861381390531514,35.437606041298125,60405.72353114303,751878276.019517,0.999919660235629,-0.02522416274666739,2140634.2331362185
78.0,7.920000000000001,7.746928997811741,1.646660591276655,116.85938785593032,8.683749248635527,7.746928997811741,-3.9233394087233453,38.38774579416039,51474.57003929045,241220609.44430983,0.9997866079098388,-0.07862304984507773,1975992.7095319862,7.920000000000001,7.746928997811741,1.646660591276655,116.85938785593032,8.683749248635527,7.746928997811741,-3.9233394087233453,38.38774579416039,51474.57003929045,241220609.44430983,0.9997866079098388,-0.07862304984507773,1975992.7095319862
79.0,7.920000000000001,7.7744872929055,1.5112072433822359,117.5675148276961,8.770202466803257,7.7744872929055,-4.058792756617764,41.83080765624062,43351.98849042877,413518456.6587684,0.9998951631111204,-0.04586373279016698,1813448.6920586831,7.920000000000001,7.7744872929055,1.5112072433822359,117.5675148276961,8.770202466803257,7.7744872929055,-4.058792756617764,41.83080765624062,43351.98849042877,413518456.6587684,0.9998951631111204,-0.04586373279016698,1813448.6920586831
80.0,7.920000000000001,7.7996774038566885,1.375293567122089,118.27159134250542,8.856101267615449,7.7996774038566885,-4.194706432877911,45.96703412381393,35902.95332305367,6795454434.441574,0.9999947166221671,-0.0027909097445899533,1650352.2805465069,7.920000000000001,7.7996774038566885,1.375293567122089,118.27159134250542,8.856101267615449,7.7996774038566885,-4.194706432877911,45.96703412381393,35902.95332305367,6795454434.441574,0.9999947166221671,-0.0027909097445899533,1650352.2805465069
81.0,7.910000000000001,7.812614774107541,1.2373966184682268,119.01122049489199,8.933554817107463,7.812614774107541,-4.332603381531774,51.0888910881016,29064.55612045363,825981972.1567587,0.9999648121180605,-0.02296115489116346,1484875.9421618723,7.910000000000001,7.812614774107541,1.2373966184682268,119.01122049489199,8.933554817107463,7.812614774107541,-4.332603381531774,51.0888910881016,29064.55612045363,825981972.1567587,0.9999648121180605,-0.02296115489116346,1484875.9421618723
82.0,7.900000000000001,7.823117743058407,1.0994674975845173,119.74587235954898,9.010373581428713,7.823117743058407,-4.470532502415483,57.49837073520151,22946.058822736082,975468741.7989235,0.9999764768896844,-0.019442447704705046,1319360.9971014208,7.900000000000001,7.823117743058407,1.0994674975845173,119.74587235954898,9.010373581428713,7.823117743058407,-4.470532502415483,57.49837073520151,22946.058822736082,975468741.7989235,0.9999764768896844,-0.019442447704705046,1319360.9971014208
83.0,7.880000000000002,7.821263674933619,0.9603304260325625,120.51410122572847,9.078613278138754,7.821263674933619,-4.609669573967437,65.82809034986514,17506.15132710493,342574610.74676365,0.9999488982814898,-0.05536166255478747,1152396.5112390749,7.880000000000002,7.821263674933619,0.9603304260325625,120.51410122572847,9.078613278138754,7.821263674933619,-4.609669573967437,65.82809034986514,17506.15132710493,342574610.74676365,0.9999488982814898,-0.05536166255478747,1152396.5112390749
84.0,7.860000000000002,7.81694209759463,0.8215937212837564,121.27661382694318,9.146143774558707,7.81694209759463,-4.748406278716244,76.94534326696787,12813.153125067067,775258672.5490408,0.9999834724156224,-0.024463447713060305,985912.4655405076,7.860000000000002,7.81694209759463,0.8215937212837564,121.27661382694318,9.146143774558707,7.81694209759463,-4.748406278716244,76.94534326696787,12813.153125067067,775258672.5490408,0.9999834724156224,-0.024463447713060305,985912.4655405076
85.0,7.820000000000003,7.790242539077453,0.6815579082866869,122.10861360751558,9.19699651525901,7.790242539077453,-4.888442091713314,92.7552039687656,8817.505163585578,959317328.3202406,0.9999908085626067,-0.01976978778566263,817869.4899440241,7.820000000000003,7.790242539077453,0.6815579082866869,122.10861360751558,9.19699651525901,7.790242539077453,-4.888442091713314,92.7552039687656,8817.505163585578,959317328.3202406,0.9999908085626067,-0.01976978778566263,817869.4899440241
